id,title,overview,release_date,runtime,genres,production_companies,budget,revenue,popularity,vote_average,vote_count,status,poster_path,backdrop_path,language
1327620,The Yellow,Thrilling performances by Haley Joel Osment and Marin Hinkle help intensify the blend of suburban dread and existential absurdity in directors Maika Monroe and Simone Faoro's skillful adaptation of a story by Samantha Hunt.,2024-09-05,13 minutes,Comedy,"Juniper Productions, Mandalay Pictures",0,0,1.347,0.0,0,Released,https://image.tmdb.org/t/p/w500/8AMn8Wat7wQJjhJN3H9qvPpeGC1.jpg,https://image.tmdb.org/t/p/w500/ckuBjhPAOVubhMvVXMMpxspubs4.jpg,En
1326055,Sweet Angel Baby,Eliza is an unassuming and beloved member of a small fishing community in Newfoundland who sees all of her relationships put in jeopardy after her secret social media persona is exposed.,2024-09-05,96 minutes,Drama,"Chara Pictures, Dodd Motors",0,0,1.989,0.0,0,Released,https://image.tmdb.org/t/p/w500/sZs4QIEQGoGGMqOP5s2s90xERWQ.jpg,https://image.tmdb.org/t/p/w500/aZsHPYp24QXoyVc75LXGbQ6sQSH.jpg,En
1325541,Perjanjian Setan,"To realize her dream of studying, Kartini went to Jakarta with minimal funds. Kartini was helped by Ivan, a boyfriend she met through social media, to find a place to live in Jakarta.Kartini then found an advertisement for a boarding house specifically for women who could pay as willingly as possible. Kartini was interested and visited the place, but she found several strange conditions. Due to the urgency of the situation, he agreed to everything. Kartini immediately moved and since then she discovered many mysterious things.",2024-09-05,75 minutes,Horror,MPS Pictures,0,0,2.541,3.0,1,Released,https://image.tmdb.org/t/p/w500/mgeSMHEwymzN8DGLXTSbQbhTfAB.jpg,https://image.tmdb.org/t/p/w500/9oPfjzG48mbUxtXXshjCVHj15qL.jpg,Id
1325528,Cool Boy,"13 year old Felix cannot feel the cold. He lives a stress-filled life with his mother, where he struggles to hide her addiction from the world - especially from his best friend Anton, who comes from a classic nuclear family dynamic. As time passes, the difference between the two families becomes more and more apparent to Felix. Shame and envy cast doubt on Felix, and he begins to wonder whether he can continue to be in a friendship where cannot be honest and does not feel understood.",2024-09-05,19 minutes,Drama,Adomeit Film ApS,0,0,0.001,7.0,1,Released,https://image.tmdb.org/t/p/w500/biWzal69VxrjYQvCddIg6tOpYnQ.jpg,https://image.tmdb.org/t/p/w500/yp3lZ1v8fEGXSbaQKm8lXFbWSEo.jpg,Da
1321769,The Gesuidouz,"From rising cult filmmaker Kenichi Ugana, a misfit horror-themed rock band moves to the Japanese countryside to write the greatest punk anthem in the world.",2024-09-05,93 minutes,"Horror, Music, Drama","Rights Cube, METEORA, Vandalism",0,0,1.833,0.0,0,Released,https://image.tmdb.org/t/p/w500/vcq9QjI0voo6bXEjvIZli0kThUO.jpg,https://image.tmdb.org/t/p/w500/1DiJSPzDI13DOhGunWtCkBiqbWI.jpg,Ja
1321170,Cinta Dari Timor,"Eight years ago, when the announcement of the East Timor referendum was reported, Langit promised to take Bintang away from this country so that they could stay together. Unfortunately, Langit never came. After 8 years passed, Langit actually appeared as a very different figure. When Bintang demanded an explanation, they instead found shocking facts about the reasons why Langit did not keep their promise.",2024-09-05,82 minutes,"Drama, Romance",Clock Work Films,0,0,1.562,4.0,1,Released,https://image.tmdb.org/t/p/w500/9fdGmkXZQL1nPuWS5JyrWvIgWLy.jpg,https://image.tmdb.org/t/p/w500/lvMhXTgJvWblDJfMemOGns1jKtK.jpg,Id
1320812,Freedom Way,"A start-up gets boycotted by unfavorable government laws, causing a ripple effect in the lives of nine individuals, setting them on a collision course. Synopsis: Faced with unfavorable laws and incessant police harassment, three young co-founders struggle to keep their startup alive. A motorcyclist faces dark times with his family after losing his livelihood. A doctor struggles with his conscience on the job while battling outdated government policies. A police pair find themselves on different sides of the law with a difficult choice to make.",2024-09-05,83 minutes,Drama,Bluhouse Studios,0,0,0.704,0.0,0,Released,https://image.tmdb.org/t/p/w500/z2lxKJz9Zwk7YQT26W3J4pnK9Vw.jpg,https://image.tmdb.org/t/p/w500/aWDJLa0coJho4cU98oQ5CqOJsaJ.jpg,En
1320810,Boong,"In the valley of Manipur, Boong (*a little boy) plans to surprise his mother with a gift. In his innocence, he believes that bringing his father back home would be the most special gift. His search for his father culminates into an unexpected gift – a new beginning….",2024-09-05,93 minutes,Drama,"Excel Entertainment, Chalkboard Entertainment, Suitable Pictures",0,0,0.725,0.0,0,Released,https://image.tmdb.org/t/p/w500/cWApyVKSEQkpLDxBpU5XrfCoUB1.jpg,https://image.tmdb.org/t/p/w500/5nmhP04Z24ymWe0vlOGO55lJP0L.jpg,Hi
1320414,The Witness,"In Iran, the retired dance teacher Tarlan witnesses her friend Rana's murder by her husband, who is an important government figure. When the police refuse to investigate, Tarlan must decide whether to bow to political pressure or risk her reputation and livelihood in pursuit of justice.",2024-09-05,100 minutes,Drama,"ArtHood Films, Golden Girls Filmproduktion, Sky Films",0,0,2.829,7.8,2,Released,https://image.tmdb.org/t/p/w500/1tzK329TG6wfzEIx60v3PUlcBDO.jpg,https://image.tmdb.org/t/p/w500/gclxJhAVzincHlp179yeEbKmSJy.jpg,Fa
1311004,In The Flesh,"Ted, an unlikable office manager, is one day kidnapped by Jeremy, a bereaved recluse, and forced to play-act his dead brother David. Slowly gaining Jeremy's confidence, Ted discovers his captor's true intentions and makes a plan to escape.",2024-09-05,44 minutes,"Thriller, Horror, Drama",Hard Rime Productions,25000,0,0.972,0.0,0,Released,https://image.tmdb.org/t/p/w500/lcBfYvmSYjH4Zl7hRSkhHuQMjfV.jpg,https://image.tmdb.org/t/p/w500/mk5vjczrSrfNNH1peRwd0s1Y0Zu.jpg,En
1298547,Paying For It,"In the late '90s, Chester and Sonny are a long-term, committed, romantic couple. When Sonny wants to redefine their relationship, Chester, a painfully introverted cartoonist, starts sleeping with sex workers and discovers a new kind of intimacy in the process.",2024-09-05,85 minutes,Drama,"Wildling Pictures, Hawkeye Pictures",0,0,0.476,0.0,0,Released,https://image.tmdb.org/t/p/w500/Awk1mANJIhlpkiwrsDqF4a901E0.jpg,https://image.tmdb.org/t/p/w500/8vZcApmkjIUSfcnqUAmyT9iaIAs.jpg,En
1250786,Technoboys,"They're fierce, they're iconic, they're back — and they're totally lost. A boyband seeking a renaissance must navigate a world they barely understand.",2024-09-05,109 minutes,"Comedy, Music","Cine Vaquero, Panorama Global, Bengala",0,0,20.012,6.4,31,Released,https://image.tmdb.org/t/p/w500/sWyjJnGHMb4ov5TZZ4rMnBL5fmH.jpg,https://image.tmdb.org/t/p/w500/k9dOgIzSnU4yl6Peqgn6Yi74Hi8.jpg,Es
1210711,Perfumed with Mint,"Alaa is a 30-year-old doctor. In his clinic one day, he is visited by Mahdy, an old friend who needs help with a strange phenomenon afflicting him: mint is sprouting from his body. Alaa and Mahdy are without shelter. The scent of mint attracts danger, which chases them through their deteriorating city. They are led through a series of disturbing encounters with former companions. Those who were once bonded by devotion are now estranged, faithless, and reeking of mint. Will the two friends find a way out of this nightmare, constantly chased by memories of loss? Or will they be left to dry, waiting and hiding in the streets where they once lived peacefully?",2024-09-05,113 minutes,Drama,"Supernova Films, ANUBIS Film Productions, Busca Vida Filmes, Blast Film",0,0,3.102,0.0,0,Released,https://image.tmdb.org/t/p/w500/7v6K6LIuTfba9KZ0jUEcvvHbnLS.jpg,https://image.tmdb.org/t/p/w500/ipAwDOHmqSNmKflSpC50ZjYqN44.jpg,Ar
1203236,Nutcrackers,"Just as Mike is on the heels of closing the biggest deal of his career, he's pulled away from his bachelor life in the big city to a farm in rural Ohio in order to help his recently orphaned nephews find a new home.",2024-09-05,104 minutes,"Comedy, Drama","Rough House Pictures, Red Hour, Rivulet Media",0,0,176.572,5.7,61,Released,https://image.tmdb.org/t/p/w500/yqKKhbaofSHfqHGNYHz9yqSPvYR.jpg,https://image.tmdb.org/t/p/w500/jUYn9ytvxrquviR36OD6n2EqBgW.jpg,En
1195113,Carissa,"In a quiet village, a young woman is pushed by her grandmother to apply for a job opportunity on a new golf estate being developed in the mountains. However, when she learns that the estate will be built over her estranged grandfather's rooibos tea lands, she is confronted with a difficult choice.",2024-09-05,88 minutes,Drama,Na Aap Productions,0,0,0.662,0.0,0,Released,https://image.tmdb.org/t/p/w500/kdbgwURsbV5raZ3Aw4fAr4AWZa3.jpg,https://image.tmdb.org/t/p/w500/8vpj1rsYQJBwxAyeAVnyueRkW53.jpg,Af
1129608,The Greatest of All Time,"A once decorated member of the Special Anti-Terrorism Squad (SATS) is called back into action by his former colleagues for an important mission, setting him on a dangerous collision course with his own past.",2024-09-05,183 minutes,"Action, Drama, Thriller",AGS Entertainment,36000000,47700000,13.809,4.9,14,Released,https://image.tmdb.org/t/p/w500/r5FjbUg5Ei9I1q48ENbo6XoFFZy.jpg,https://image.tmdb.org/t/p/w500/23XGQykfscyOdkJAUkoID2VfTY4.jpg,Ta
1037352,Went Up the Hill,"After being abandoned as a child, Jack ventures to remote New Zealand to attend the funeral of his estranged mother and there meets her grieving widow, Jill. His search for answers becomes dangerous when his mother’s ghost returns to inhabit both Jack and Jill, using each of their bodies to speak to the other, and instigating a life-threatening nocturnal dance between the three of them.",2024-09-05,100 minutes,"Drama, Thriller","POP Film, Causeway Films, Screen Australia, Create NSW, Head Gear Films, Spectrum Films, New Zealand Film Commission, Fulcrum Media Finance, Vendetta Films",0,0,1.554,5.5,1,Released,https://image.tmdb.org/t/p/w500/dMYAdipyiOhBCaHG6qLmORFVv6h.jpg,https://image.tmdb.org/t/p/w500/dQ4MeunffSq7K4rgTW4KNHUbHfN.jpg,En
1014795,Ibbani Tabbida Ileyali,"What defines love? Memories that you can fondly look at? Tomorrow's dream of togetherness? Or the longing after separation?  Ibbani Tabbida Ileyali is a poetic tale of romance that intends to celebrate unconditional love. An attempt to capture the essence of yesterday's romance, the relevance of today's and the perpetual nature of it that can stand the test of the future!  We aspire to make you sing, smile, dance and savour the sweet melancholy. A story that spans a decade encapsulating the days of college, career aspirations and adulthood! Urban cityscape, the greens and more importantly the dreamy atmospherics. There's a scent of summer, the warmth of winter and the melody of monsoon!",2024-09-05,160 minutes,Romance,Paramvah Studios,0,0,2.437,0.0,0,Released,https://image.tmdb.org/t/p/w500/uosFHzNYxINyJ2x6Ots3X7rZNjr.jpg,https://image.tmdb.org/t/p/w500/6XcsYbYl6NGPnfIGRgHkfNyED4J.jpg,Kn
972355,Seni Memahami Kekasih,"Agus and Kalis are in a romantic relationship. It's not a romantic romance, but their relationship is full of uniqueness.",2024-09-05,91 minutes,"Comedy, Drama, Romance",IDN Pictures,0,0,4.647,7.0,1,Released,https://image.tmdb.org/t/p/w500/yJQdyNkfyBVuiFKvAweMvl1klVv.jpg,https://image.tmdb.org/t/p/w500/2fjYG6Z5huhjrmwE4Y6P5hBvgKe.jpg,Id
934866,Bad Genius,"A highly-gifted student sees an opportunity to escape her roots by helping wealthy classmates cheat on key exams, but at great risk to her future.",2024-09-12,96 minutes,"Drama, Thriller","Picturestart, Picture Perfect Entertainment, Little Ray Media",0,0,41.853,6.1,32,Released,https://image.tmdb.org/t/p/w500/h5hONXZ4hPgniv1DXMB1IZohhpO.jpg,https://image.tmdb.org/t/p/w500/28CEBwLDmLPMJKwAyBkfUqSW5.jpg,En
395817,The Thicket,"An innocent young man, Jack, goes on an epic quest to rescue his sister Lula after she has been kidnapped by the violent killer Cut Throat Bill and her gang. To save her, Jack enlists the help of a crafty bounty hunter named Reginald Jones, a grave-digging alcoholic son of an ex-slave, and a street-smart prostitute. The gang tracks Cut Throat Bill into the deadly no-man’s land known as The Big Thicket — a place where blood and chaos reign.",2024-09-05,108 minutes,"Crime, Thriller, Western","Tubi, Estuary Films, Nomadic Pictures, Hollywood Gang Productions, MiLu Entertainment, The Exchange",0,0,10.403,6.0,22,Released,https://image.tmdb.org/t/p/w500/ukqWWQrJRgJym6dsTt1x3EwR2Kp.jpg,https://image.tmdb.org/t/p/w500/awNgj3l5f1X6A0oCBnFl99X2K9R.jpg,En
1388535,QONOQ,"Huashi, a young Qom woman, is sent to the Rokshelashé palace to bring a message on behalf of her community: tired of the oppression generated by the industry, the natives demand an end to clearing and reclaim their traditional food and medicine. Her arrival at the palace will shake the world of Benedicta, a maid who grew up there since she was little, far from her origins, and will open questions about her true identity.",2024-09-06,72 minutes,Fantasy,"Croto Films, Espacio Santafesino, Amado, Altopic",0,0,0.375,5.0,1,Released,https://image.tmdb.org/t/p/w500/2HTpbp6P5klBAAf4kg6GtBSyARn.jpg,https://image.tmdb.org/t/p/w500/AcborEBo78OyuknYFIQpHo7Y8Df.jpg,Es
1378618,Spiti,"[/spiti/ (noun): Greek for house, ] Alex is dealing with two losses; her father's sudden death, and the impending sale of her family house, that he had built as an architect. Trying to cope with this new reality, she starts forming a curious relationship with the house itself, and she unexpectedly falls in love with a girl. A personal guide on love and loss, set in the heat of the Greek summer, and narrated in parallel by the real people who lived in the house.",2024-09-06,25 minutes,"Documentary, Drama","Greek Film Centre, EPT",0,0,1.044,0.0,0,Released,https://image.tmdb.org/t/p/w500/g3ybvDImuYbkwxLZmCbOc6jJPxN.jpg,https://image.tmdb.org/t/p/w500/ve8uHqJMkbggbumFjn8MUV3VS39.jpg,El
1370612,Calle del Cristo,A couple of neighbors investigate at night the disappearance of a newborn baby while the legend of a specter with a candle on its head follows in the shadow of their footsteps.,2024-09-06,7 minutes,"Horror, Comedy",Cine Esencial,0,0,0.323,0.0,0,Released,https://image.tmdb.org/t/p/w500/540IiNy3YwgA19FqwPw78hptOng.jpg,https://image.tmdb.org/t/p/w500/iw8IFkwlB9RrpRYdhXw66I3fN1U.jpg,Es
1355647,Ferruco,"After spending some time in a rehabilitation clinic, Ferruco immerses himself in the bowels of the scientific station “Las Joyas” with the purpose of safeguarding this important protected area from fires that threaten the perimeter in times of drought, At the same time, he continues his fight to not fall back on drugs and seeks for the opportunity to redeem himself through his work.",2024-09-06,25 minutes,Documentary,Universidad de Guadalajara,0,0,0.49,0.0,0,Released,https://image.tmdb.org/t/p/w500/dQKvvsEhMYFV1ZSP5x1umILxr1W.jpg,https://image.tmdb.org/t/p/w500/c6wkF6GunxWUiPJnvlUHIjsSGIZ.jpg,Es
1354309,My Hallucination,"Lifelong friends Hun and Mia share an unbreakable bond, navigating life's highs and lows together. However, their friendship takes an unexpected turn when they come across the charismatic and mysterious newcomer, Leo. As emotions deepen and secrets unravel, a complex love triangle ensnares them in a web of passion, betrayal, and heartbreak.  'Halusinasiku' is a poignant exploration of love, loss, and the enduring strength of friendship in the face of tragedy.",2024-09-06,34 minutes,"Drama, Romance",DAC Studios,2300,0,0.322,0.0,0,Released,https://image.tmdb.org/t/p/w500/iktSIfJZib5ohcnS69jjXQ2paOM.jpg,https://image.tmdb.org/t/p/w500/g7GGHyIEaNlLgjLK85dhmML0V7Y.jpg,En
1353225,A Lost Tale from Greek Mythology,"Three brothers discuss their career ambitions, each one optimistic about their future, building hopes around their father's inheritance. However, their dreams are soon shattered by an unexpected surprise... an inheritance worth only 100 Egyptian pounds and a few PlayStation 2 discs left to them by their late father.",2024-09-06,18 minutes,Comedy,None,0,0,0.322,0.0,0,Released,https://image.tmdb.org/t/p/w500/wm0gb6gKtHClkEiDQ3GIx7yS4F3.jpg,https://image.tmdb.org/t/p/w500/6YG6MKPtHymQ0tcc2wzzxDOQnl0.jpg,Ar
1353224,Amebairro June Celebration,A short comedy documentary showing a party of university students in south brazil.,2024-09-06,40 minutes,"Documentary, Comedy",Amebairro,1,1,0.388,10.0,1,Released,https://image.tmdb.org/t/p/w500/lMoVDBPjvAPO1992hQ296ab2DJ1.jpg,https://image.tmdb.org/t/p/w500/qC34ACiB5XClKKjh6S9JPx5YgOI.jpg,Pt
1341701,Nostalgia,Nostalgia is a Silent Short that follows the relationship between a Mother & her Artificially Intelligent Daughter.,2024-09-06,10 minutes,Horror,Volitional Visions,0,0,0.854,10.0,1,Released,https://image.tmdb.org/t/p/w500/l9eRZDeZZZiJjr6zYgdocVWaJze.jpg,https://image.tmdb.org/t/p/w500/57PKazfG1w23aIs48ODTbSGm4nF.jpg,En
1330319,Stinky Summer,"Olivia, lost in the shadow of her parent’s busy lives, is whisked away to summer camp while they chase their latest tech invention. Struggling with self-doubt, she is able to bond with a group of campers. But as things seem to be getting better, sinister forces conspire to steal her dad’s groundbreaking app. With her newfound friends - a lovable skunk included - Olivia’s summer adventure transforms into a daring quest against international spies, uniting her cabin mates and furry friend in a thrilling battle to protect her family’s legacy.",2024-09-06,90 minutes,"Family, Adventure, Comedy","Epic Pictures Group, Cinematic Productions, Cakewalk Post",0,0,1.772,0.0,0,Released,https://image.tmdb.org/t/p/w500/zgES43nSBcNzph4lP7TDWfTR1K6.jpg,https://image.tmdb.org/t/p/w500/coB0UdHhZQkjgdtaCjJL1BrxTEn.jpg,En
